Short,KCID,Specification,Weight,Customs code:,Price,Pic
"Equivalent Wire Rope for Stahl, Diameter: 20.00 mm, Lay Type and Direction: Left Hand Ordinary Lay, Minimum Breaking Load: 315.000 kN, Complete Strand Designation: 8X36WS-IWRC, (replaces 3300259, 330 025 9)",68791905,20-8X36-U-LHO-315,Unavailable,73121083,35.3,https://store.konecranes.com/medias/68791905.jpg?context=bWFzdGVyfGltYWdlc3wxMTY1MTB8aW1hZ2UvanBlZ3xoMGIvaGY5LzkyMzMyNDY0NTM3OTAvL21hc3Rlci82ODc5MTkwNS5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfGM4NmFiYjFlY2EzYmVkYTI3NWQ4ODMxODJlYjI2NWUzY2I1ZTE1MjA1OGFjMDFkM2FhN2YwZmEzZmI2NDcwYjU&v=e5cf8f64
"Equivalent Wire Rope for Stahl, Rope Length: 32.6 m, Diameter: 20 mm, Lay Type and Direction: Right Hand Ordinary, Minimum Breaking Load: 315.000 kN (replaces 443428240, 0443428240, 04 434 28 24 0)",69477418,SP-20-8X36-U-RHO-315-32.6M,55.09 kg,,"1,152.70",https://store.konecranes.com/medias/69477418.jpg?context=bWFzdGVyfGltYWdlc3wxMTY1MTB8aW1hZ2UvanBlZ3xoZmEvaGNjLzkyMzM2MDI3NDAyNTQvL21hc3Rlci82OTQ3NzQxOC5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfDZmNTBiNTEwZWRkNmJmY2VlMzkxYjRiMGRhODM0NDU4NzI1YThkYmU1NzAzYWEyMDEwMmMxMmU4MGM1YjIyMzM&v=e5cf8f64
"Equivalent Wire Rope for Stahl, Rope Length: 43.8 m, Diameter: 12.5 mm, Lay Type and Direction: Right Hand Ordinary, Minimum Breaking Load: 126.000 kN  (replaces 4333466240, 43 334 66 24 0)",69464846,SP-12.5-8X19-B-RHO-126-43.8M,29.35 kg,,739.42,https://store.konecranes.com/medias/69464846.jpg?context=bWFzdGVyfGltYWdlc3wxMTY1MTB8aW1hZ2UvanBlZ3xoZTUvaDE0LzkyMzM1MDg0MzM5NTAvL21hc3Rlci82OTQ2NDg0Ni5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfDg4ZjliMGM4MTU0YTliZDE4NDMzNTVlMmZlOWI3MWJlYWU3OGQwODdhYjhlNmRkYTI2ODg0MGIzOTc4ZTNhZDI&v=e5cf8f64
"Equivalent Wire Rope for Stahl, Rope Length: 17.6 m, Diameter: 9 mm, Lay Type and Direction: Left Hand Ordinary, Minimum Breaking Load: 64.000 kN (replaces 443420240, 0443420240, 04 434 20 24 0)",68815565,SP-9-8X19-B-LHO-64-17.6M,6.16 kg,73121081,180.12,https://store.konecranes.com/medias/68815565.jpg?context=bWFzdGVyfGltYWdlc3wxMTY1MTB8aW1hZ2UvanBlZ3xoNDEvaDExLzkyMzM1ODIyMjc0ODYvL21hc3Rlci82ODgxNTU2NS5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfGQwODYyNWQzOGFiZGFhMTgwYmIwZmIyYjQ5NmViNzQ4ZDYxNTU4NjA1OTM3ODBkZTAzZGQ5MTFmNjI0YTEzMTc&v=e5cf8f64
"Equivalent Wire Rope for Stahl, Diameter: 7.00 mm, Lay Type and Direction: Left Hand Ordinary Lay, Minimum Breaking Load: 40.000 kN, Complete Strand Designation: 8X19W-IWRC, (replaces 3300289, 330 028 9)",68790530,7-8X19-B-LHO-40,Unavailable,73121081,8.9,https://store.konecranes.com/medias/68790530.jpg?context=bWFzdGVyfGltYWdlc3wxMTY1MTB8aW1hZ2UvanBlZ3xoYTgvaDMwLzkyMzMyMzE3NzM3MjYvL21hc3Rlci82ODc5MDUzMC5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfDM3ODk4OGMxMmM2NDdiN2JhMGYyNzMyNjQ5ODRlZmM4ZGFiMjU4ZTA3ZjBkZTdhYWEzZmM2Mjc2ZDQzMjc5NWQ&v=e5cf8f64
"Equivalent Wire Rope for Stahl, Rope Length: 36 m, Diameter: 12.5 mm, Lay Type and Direction: Right Hand Ordinary, Minimum Breaking Load: 126.000 kN (replaces 4333464240, 43 334 64 24 0)",69464841,SP-12.5-8X19-B-RHO-126-36.0M,24.12 kg,,607.75,https://store.konecranes.com/medias/69464841.jpg?context=bWFzdGVyfGltYWdlc3wxMTY1MTB8aW1hZ2UvanBlZ3xoYzAvaGM5LzkyMzM1MDUwMjYwNzgvL21hc3Rlci82OTQ2NDg0MS5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfDVjM2NkNmIxNGNmNjg0YWQ2Zjg4Y2RjZjNhOTlkZjQxZTBkYTJmZjFiNTc1MjBiZjg3NTQxNzFiNTcwNGVlNTY&v=e5cf8f64
"Equivalent Wire Rope for Stahl, Diameter: 5.50 mm, Lay Type and Direction: Right Hand Ordinary Lay, Minimum Breaking Load: 25.000 kN, Complete Strand Designation: 6X19W-IWRC, (replaces 3300039, 330 003 9)",68790379,5.5-6X19-B-RHO-25,Unavailable,73121081,6.1,https://store.konecranes.com/medias/68790379.jpg?context=bWFzdGVyfGltYWdlc3wxMTY1MTB8aW1hZ2UvanBlZ3xoMzYvaDkwLzkyMzMyMjQzMzUzOTAvL21hc3Rlci82ODc5MDM3OS5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfDU3NzI1NDMwMDkzYjhkNjJlMjIyZWQyYzI0ODM0NGZkNjliNDg3ZjM5MzhjZGVlZGRmODM3NTUzMzliMTk4YjU&v=e5cf8f64
"Equivalent Wire Rope for Stahl, Diameter: 12.50 mm, Lay Type and Direction: Left Hand Ordinary Lay, Minimum Breaking Load: 126.000 kN, Complete Strand Designation: 8X19W-IWRC, (replaces 3300419, 330 041 9)",68791588,12.5-8X19-B-LHO-126,Unavailable,73121083,16.8,https://store.konecranes.com/medias/68791588.jpg?context=bWFzdGVyfGltYWdlc3wxMTY1MTB8aW1hZ2UvanBlZ3xoMTYvaDk2LzkyMzMyMzkxMTM3NTgvL21hc3Rlci82ODc5MTU4OC5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfDJkMDE5ZDg4YzNmNTU2ZDFhZjBkYzViNGNkNjljYmJiOWJiOGQzMDQ5NWZmYmQ4ODQ2NGI1MDMxYWViYzU1NDA&v=e5cf8f64
"Equivalent Wire Rope for Stahl, Diameter: 20.00 mm, Lay Type and Direction: Right Hand Ordinary Lay, Minimum Breaking Load: 315.000 kN, Complete Strand Designation: 8X36WS-IWRC, (replaces 3300129, 330 012 9)",68791824,20-8X36-U-RHO-315,Unavailable,73121083,35.3,https://store.konecranes.com/medias/68791824.jpg?context=bWFzdGVyfGltYWdlc3wxMTY1MTB8aW1hZ2UvanBlZ3xoYjcvaDQ0LzkyMzMyNTExMzk2MTQvL21hc3Rlci82ODc5MTgyNC5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfGYwNTIxY2RmNDQyMTlmMmJlNTQ1NzdjNDM1YzdkZGE5ZTc1MWY4OTkxMTViZmVmYzQ5NTQ2MzM1M2I4ODg0ZWI&v=e5cf8f64
"Equivalent Wire Rope for Stahl, Rope Length: 43.7 m, Diameter: 14 mm, Lay Type and Direction: Right Hand Ordinary, Minimum Breaking Load: 160.000 kN (replaces 443424240, 0443424240, 04 434 24 24 0)",69477327,SP-14-8X19-B-RHO-160-43.7M,37.15 kg,,900.13,https://store.konecranes.com/medias/69477327.jpg?context=bWFzdGVyfGltYWdlc3wxMTY1MTB8aW1hZ2UvanBlZ3xoM2IvaDgyLzkyMzM1OTE1OTkxMzQvL21hc3Rlci82OTQ3NzMyNy5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfGJiYzc5MWJhNDczZWEyYWZjMWE3ZjZmY2JkNGIxMzI0NzM4OTQ2ZDhkODkzYjcwZjhjYWQ4M2JhOWZlNGI4ZWE&v=e5cf8f64
"Equivalent Wire Rope for Stahl, Rope Length: 56.9 m, Diameter: 9 mm, Lay Type and Direction: Left Hand Ordinary, Minimum Breaking Load: 64.000 kN (replaces 443421240, 0443421240, 04 434 21 24 0)",68815566,SP-9-8X19-B-LHO-64-56.9M,19.91 kg,73121081,582.37,https://store.konecranes.com/medias/68815566.jpg?context=bWFzdGVyfGltYWdlc3wxMTY1MTB8aW1hZ2UvanBlZ3xoNmYvaGI3LzkyMzM1ODA1ODkwODYvL21hc3Rlci82ODgxNTU2Ni5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfGM0NTQyOWU0MDZjNjQ3YmM4NjA3MmEwNzc4ZTM5ODc3YjJjYTUwZWNlY2IwZjM5YzY3NTlhNzlhNTk1Yjg1OTM&v=e5cf8f64
"Equivalent Wire Rope for Stahl, Diameter: 10.00 mm, Lay Type and Direction: Right Hand Ordinary Lay, Minimum Breaking Load: 72.000 kN, Complete Strand Designation: 6X36WS-IWRC, (replaces 3308239, 330 823 9)",68790544,10-6X36-B-RHO-72,Unavailable,73121081,29.2,https://store.konecranes.com/medias/68790544.jpg?context=bWFzdGVyfGltYWdlc3wxMTY1MTB8aW1hZ2UvanBlZ3xoOWQvaDgxLzkyMzMyNDAxMjk1NjYvL21hc3Rlci82ODc5MDU0NC5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfDljMjVkMzMyYjI5YzQyNDhjYzBlNzdmOTBmNTdkZmFjYjg5MWMwNTA2MTRiOWIwOGZlOGVmOGE4YmJmMTYxZmQ&v=e5cf8f64
"Equivalent Wire Rope for Stahl, Rope Length: 27.8 m, Diameter: 7 mm, Lay Type and Direction: Right Hand Ordinary, Minimum Breaking Load: 40.000 kN (replaces 4333416240, 43 334 16 24 0)",68815412,SP-7-8X19-B-RHO-40-27.8M,5.56 kg,,247.58,https://store.konecranes.com/medias/68815412.jpg?context=bWFzdGVyfGltYWdlc3wxMTY1MTB8aW1hZ2UvanBlZ3xoYTgvaGEyLzkyMzM0ODgwODUwMjIvL21hc3Rlci82ODgxNTQxMi5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfDY0YjQyNzg1ZDg3ODBjMjQ1ZDEyNGNlNTFjMjliYmQ1MjBkMTBmNjM5YmZkMzJmZjY3YWYwZjQyODE2MDlhODQ&v=e5cf8f64
"Equivalent wire rope for Stahl equipment. 9mm, 8x19, Right ordinary lay, Specify length when ordering. (Replaces 330 007 9 and 3300079)",52805903,9-PAWO-819-W+SE-BK-1770-RHO,Unavailable,7312108119,9.3,https://store.konecranes.com/medias/52805903.jpg?context=bWFzdGVyfGltYWdlc3wxMzI1ODB8aW1hZ2UvanBlZ3xpbWFnZXMvaDFhL2hlNi84OTI4Mzc3MzM5OTM0LmpwZ3xlOTFmZWQ0YjE1YTA4YjE3NTllMGRmMDI2ZWMzNzI5ZTFiMzgwYjlmYzc2NWJjNjdjM2U2YWM4ZWEzYmVhOWQ5&v=e5cf8f64
"Equivalent Rope guide for Shawbox & Stahl SH5, drum 207, rope 11,9-12mm, L (Replaces 5 430 01 43 0, 543001430, A0543001430). NOTE: Not for EXPROOF hoists",53871704,REV-ENG-SH5-D219/D11.9-12-LH,1.33 kg,8431100000,"1,405.60",https://store.konecranes.com/medias/53871704.jpg?context=bWFzdGVyfGltYWdlc3wxNTE0NTJ8aW1hZ2UvanBlZ3xpbWFnZXMvaDQxL2g5My84OTU4NjY1MTYyNzgyLmpwZ3wzM2M1NjFlMDUzZjMzN2M0NjJkMmI3ZjY5Y2E0ZTZkMDk2YTdhNmI2NGQ1NTg2YTdlNWViNGQ0N2E2NmUxZjk5&v=e5cf8f64
"Equivalent Rope Guide for ABUS GM3000 and GM5000. Rope Diameter: 11.50 mm, Drum Diameter: 267.50 mm, Rope Reeving Direction: Left (replaces AN-30732).",53479875,REV-ENG-GM3000-5000-D267.5/D11.5-LH-SET,1.87 kg,8431100000,585.00,https://store.konecranes.com/medias/53479875.jpg?context=bWFzdGVyfGltYWdlc3wxMTc5MTh8aW1hZ2UvanBlZ3xpbWFnZXMvaDcyL2gxNC84OTU3MzAwNDQxMTE4LmpwZ3w2YWZhOGMzMGQ3YjgzYjUyYTNjOGY5MmNmOWQyZDBmYTVkYmE5ODMzY2RmM2E4OTZmY2I3NzQ2OWU0NDBjZjMz&v=e5cf8f64
"Equivalent Wire Rope, Galvanized for ABUS GM3000, Rope Length: 66.65 m, Diameter: 11 mm (Replaces AN-83936)",55473556,SP-11-8X19-B-RHO-128 - 66.7,40.02 kg,73121081,"1,218.00",https://store.konecranes.com/medias/55473556.jpg?context=bWFzdGVyfGltYWdlc3wxMzI0MTF8aW1hZ2UvanBlZ3xpbWFnZXMvaDQ4L2hjNC84OTU3Mzg2Njg2NDk0LmpwZ3w0MDY2OGNkMTUyNmRkMzM0ZmMwZDFhOTIwZWI2NmZmZGZjM2MwMThhZGZiNWU3ZjFiNjU4NDRiMmJmODIxMjU4&v=e5cf8f64
"Equivalent rope guide for ABUS GM5000. Rope Diameter: 14 mm, Drum Diameter: 292 mm, Rope Reeving Direction: Left (replaces AN-41286, AN-30370 and AN-12494).",53476209,REV-ENG-GM5000-D292/D14-LH-SET,2.93 kg,8431100000,585.00,https://store.konecranes.com/medias/53476209.jpg?context=bWFzdGVyfGltYWdlc3wxMzcxMjJ8aW1hZ2UvanBlZ3xpbWFnZXMvaDhmL2hjYi84OTU3Mjk5Nzg1NzU4LmpwZ3wwODkyMGRjM2FhOGNlMDQ5YzQ2YzZlZmNiOWM5ZTUxOTdiODU0ZDE4YjcwZGRlOWQ0ODhlNWFiOGVkNGJiMDYw&v=e5cf8f64
"Equivalent Wire Rope, Galvanized for ABUS GM1000, Rope Length: 29.75 m, Diameter: 8 mm (Replaces AN-19692)",55473623,SP-8.0-8XK19S-PWRC(K)-B-RHO - 29.8,9.39 kg,84311000,360.00,https://store.konecranes.com/medias/55473623.jpg?context=bWFzdGVyfGltYWdlc3wxMzI0MTF8aW1hZ2UvanBlZ3xpbWFnZXMvaGUzL2gzMy84OTU3Mzg5NjAyODQ2LmpwZ3xmMmI3OTg3ZDhiMDY3Yzk3ZGI1ZDRhOTQyNjA5ZTRiMzI3ZGE1MDcwYmMyZTk5N2ZkYTZhYmMwYTE5MWE2MWYz&v=e5cf8f64
"Equivalent Rope Guide for ABUS GM1000. Rope Diameter: 7 mm-7.50 mm, Drum Diameter: 191 mm, Rope Reeving Direction: Left (replaces AN-37426, AN-9367, AN-13243 and AN-13006).",53404995,REV-ENG-GM1000-D191/D7-7.5-LH-SET,1.16 kg,8431100000,393.00,https://store.konecranes.com/medias/53404995.jpg?context=bWFzdGVyfGltYWdlc3wxMjYzNjZ8aW1hZ2UvanBlZ3xpbWFnZXMvaDUxL2gwOC84OTU3Mjk4Mzc2NzM0LmpwZ3xjZTQ5ODU5Y2I2MDI4MmU0NDdlMzk5YmJjYWE0MWQ0ZjE4MjE4YTY2ODUwODQyYTA0ZDM5ZDlmNTgyNjNiOWRk&v=e5cf8f64
"Equivalent Rope Guide for Stahl AS7. Rope Diameter: 25 mm, Drum Diameter: 425 mm, Rope Reeving Direction: Left (replaces 47 330 00 43 0, 4733000430). NOTE: Not for EXPROOF hoists!",53862690,REV-ENG-AS70-RG-D425/D25-LH,8.44 kg,8431100000,,https://store.konecranes.com/medias/53862690.jpg?context=bWFzdGVyfGltYWdlc3w0Nzk0MXxpbWFnZS9qcGVnfGltYWdlcy9oMzMvaGFhLzkwMjc2ODc4NDE4MjIuanBnfDkzZDZjYjc3MTBiYzNjN2U4NjI2YTkyNzc4MTRhYzk5MzU0YWQ4NTQwMTBkOGM3OTYzOGVmNzc2YzlhMDUzODk&v=e5cf8f64
"Equivalent Rope Guide for ABUS GM2000. Rope Diameter: 9 mm, Drum Diameter: 209 mm, Rope Reeving Direction: Left (replaces AN-36495, AN-13244 and AN-8915).",53488652,REV-ENG-GM2000-1000-D209/D9-LH-SET,1.28 kg,8431100000,,https://store.konecranes.com/medias/53488652.jpg?context=bWFzdGVyfGltYWdlc3wxMjkzNzJ8aW1hZ2UvanBlZ3xpbWFnZXMvaGM5L2g3OS84OTU4NjQzNDM3NTk4LmpwZ3wxMjA2YTIwNDllODdiMWIyNWRiY2Y0NzQzZGMzZTUzYjcxYzY5ZWFlYmU2NDBhOWE0MTAxZGEzMDc1M2RlYzY1&v=e5cf8f64
"Equivalent Rope Guide for Stahl AS4. Rope Diameter: 10 mm, Drum Diameter: 244 mm, Rope Reeving Direction: Left (replaces 44 330 03 43 0, 4433003430). NOTE: Not for EXPROOF hoists!",53992412,REV-ENG-AS4-D244/D10-LH,1.72 kg,8431100000,,https://store.konecranes.com/medias/53992412.jpg?context=bWFzdGVyfGltYWdlc3w4MjgyMnxpbWFnZS9qcGVnfGltYWdlcy9oNTUvaDBhLzg5NTM1MTEyODA2NzAuanBnfDQ3OGEwMjI1NjdiNWQ0NDQ2OWUxYzc3NmYwNDRmM2Y3OTM2OTViMjczOGZiNzZjNzYwNjY1OTc3NzBjNjkwYWI&v=e5cf8f64
"Equivalent Wire Rope for Stahl, Rope Length: 45 m, Diameter: 9 mm, Lay Type and Direction: Right Hand Ordinary, Minimum Breaking Load: 64.000 kN (replaces 443405240, 0443405240, 04 434 05 24 0)",68795352,SP-9-8X19-B-RHO-64-45.0M,15.75 kg,73121081,460.60,https://store.konecranes.com/medias/68795352.jpg?context=bWFzdGVyfGltYWdlc3wxMTY1MTB8aW1hZ2UvanBlZ3xoMTEvaGEwLzkyMzMyNjE3ODkyMTQvL21hc3Rlci82ODc5NTM1Mi5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfDhlNThlZmRkMjAyNWNmZjMxMWMxYmYzZDdmMzA5YzYwNTM1MTRhMDgyMmJkNDFmZmM5ZTczNGRhYWVlOTRiYjM&v=e5cf8f64
"Equivalent Wire Rope for Stahl, Rope Length: 45 m, Diameter: 9 mm, Lay Type and Direction: Right Hand Ordinary, Minimum Breaking Load: 77.900 kN (replaces 443405240)",67242046,SP-9-8X19-B-RHO-77.9-45,17.1 kg,73121081,420.00,https://store.konecranes.com/medias/67242046.jpg?context=bWFzdGVyfGltYWdlc3wxMTYzMDB8aW1hZ2UvanBlZ3xoODkvaGViLzkwOTkxMDE4NjM5NjYvL21hc3Rlci82NzI0MjA0Ni5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfGM0MWZmYWU5ODM0Y2QzNThkZWM1YWQ0OTA5OWY3MjU4NzM1MjZmNzhkMzg2YWQxMDgzZDc5NDk3ZDA5YzAzNTE&v=e5cf8f64
,52851981,POLYESTER-BLACK-5G1-530MM,0.87 kg,85444995,436.80,https://store.konecranes.com/medias/52851981.jpg?context=bWFzdGVyfGltYWdlc3wzMTc2M3xpbWFnZS9qcGVnfGhlYS9oYzcvOTI5MDAzNTc4OTg1NC8vbWFzdGVyLzUyODUxOTgxLmpwZ18xMjAwV3gxMjAwSF80NjBXeDQ2MEh8YTVkNGEwYWI5NTY0ZmEwMjE4MDcyMWM4NGFlMTk2YjUyMWU3MzJjM2Y2Nzk4ZjIwZGE1ZDI5OWNjYmViMGU2Mw&v=e5cf8f64
,53207295,REV-ENG-D160XW104U52-M2Z14-FL-H,13.92 kg,8431498000,703.50,https://store.konecranes.com/medias/53207295.jpg?context=bWFzdGVyfGltYWdlc3w5MDgzM3xpbWFnZS9qcGVnfGltYWdlcy9oZjAvaGNmLzg5MjcyNDU3Mjk4MjIuanBnfGE1YzU1OTMzY2U4MTJmMjNiNDZjZTU4ZmQyZmIzZWQ3MDFmZTRjNjlhNDY3OGI5MTgyMzdhOWI1ZTkwZTQ1MzU&v=e5cf8f64
"Equivalent Rope Guide for Stahl AS5. Rope Diameter: 15 mm, Drum Diameter: 297 mm, Rope Reeving Direction: Left (replaces 45 330 00 43 0, 4533000430). NOTE: Not for EXPROOF hoists!",53876628,REV-ENG-AS50-D297/D15-LH,2.93 kg,8431100000,,https://store.konecranes.com/medias/53876628.jpg?context=bWFzdGVyfGltYWdlc3wxNTA5Njl8aW1hZ2UvanBlZ3xpbWFnZXMvaGIwL2g4OS84OTU5MTA5Mzk4NTU4LmpwZ3w5MGRkNTU4Y2VkZjUzN2I3YjIzYjFiYjdiOWU4NWUzYzMzMDg2ODZkNTE0OGRlMWEyNDVmMzc3MjE5ZjBkYjU5&v=e5cf8f64
,53288905,REV-ENG-D200XW118U82-M2Z18-FL-H,24.89 kg,8431498000,808.50,https://store.konecranes.com/medias/53288905.jpg?context=bWFzdGVyfGltYWdlc3w4MDY5MHxpbWFnZS9qcGVnfGltYWdlcy9oZDgvaDZjLzg5MjcyNjExOTYzMTguanBnfDg1YTA5MTQxM2U3ODZlZGI0ODYxZTJkZjA0MTk0M2M1Nzg3ZjhjZjcyZDVmMGI1YmJkMzc5MmY2N2UwN2Y5MDE&v=e5cf8f64
"Equivalent Wire Rope, Galvanized for ABUS, Rope Length: 28.80 m, Diameter: 7.50 mm, Lay Type and Direction: Right Hand Ordinary, Minimum Breaking Load: 43.000 kN (replaces AN-12851)",62901922,SP-7.5-8X19-U-RHO-43-28.8,6.6 kg,73121081,336.00,https://store.konecranes.com/medias/62901922.jpg?context=bWFzdGVyfGltYWdlc3wxMzM5NjR8aW1hZ2UvanBlZ3xoMzgvaGZmLzkwNDY0OTM5NTQwNzgvL21hc3Rlci82MjkwMTkyMi5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfGM4NDhhZjEyZjI3YjI1MGM1M2ZhNWFmMTlmMGI2YjA2ZTBjYTVlNjQ5ZDY2ZDA5MTNiODgzYzE0YzVkYWE2MzI&v=e5cf8f64
"Equivalent Hook block complete 2/1 for ABUS GM2000, GSN 4 Single hook. (Replaces AN-43269)",60194760,REV-ENG-R2-RSN4-D9,23.3 kg,84311000,"1,537.50",https://store.konecranes.com/medias/60194760.jpg?context=bWFzdGVyfGltYWdlc3wyMTcyOHxpbWFnZS9qcGVnfGltYWdlcy9oODIvaDIxLzkwMjE3OTM5OTI3MzQuanBnfDU0ZWU0YjVlMDQ1Y2Y0ZjEzNjAxZTZjMTc5ZWYxZmMwZDIxZTE4MzM4ZjIzNWUyYzNlNDJkMWE3MGZhOGNlYzU&v=e5cf8f64
"Equivalent Wheel, idle for ABUS GM800, GM3000, GM5000 and GM6000, Drive unit D/DQA 160.3, 57 mm (Replaces AN-82955 and AN-126046)",53278638,REV-ENG-D160XW104U57-FL-H,13.08 kg,8431498000,453.00,https://store.konecranes.com/medias/53278638.jpg?context=bWFzdGVyfGltYWdlc3w4MzUzMHxpbWFnZS9qcGVnfGltYWdlcy9oYjAvaDhmLzg5MjY1NTMyNzY0NDYuanBnfDM1NzA4ZDc3ODA5MjBhM2JjYTk0NjllMDQyZDYwNDI3YmVmYjEzMzIzNzgwN2E4YmI0M2JhYWI5OGJkZjEzYjQ&v=e5cf8f64
"Equivalent Wire Rope, Galvanized for ABUS GM2000, Rope Length: 42.40 m, Diameter: 9 mm (Replaces AN-669)",55472332,SP-9-8X19-B-RHO-77.9 - 42.4,16.11 kg,73121081,609.00,https://store.konecranes.com/medias/55472332.jpg?context=bWFzdGVyfGltYWdlc3wxMzI0MTF8aW1hZ2UvanBlZ3xpbWFnZXMvaDIzL2g5ZS84OTU3Mzc4MDM1NzQyLmpwZ3w1MGJhZTFjYmU3ZmQzMmY1M2FjNzgyZWJkMWE1ZjgxM2E5YTQ3ZWZkNzkyOGE2ODc2NTlhODcyODVlNDE0MjM0&v=e5cf8f64
"Equivalent Rope Guide for Stahl AS5. Rope Diameter: 10 mm, Drum Diameter: 297 mm, Rope Reeving Direction: Right, (replaces 45 330 03 43 0, 4533003430). NOTE: Not for EXPROOF hoists!",53953773,REV-ENG-AS50-D297/D10-RH,2.9 kg,8431100000,,https://store.konecranes.com/medias/53953773.jpg?context=bWFzdGVyfGltYWdlc3wxMTQ2NTF8aW1hZ2UvanBlZ3xpbWFnZXMvaGFmL2hjZi84OTU1MzQ1MDc2MjU0LmpwZ3w5ZWUwOWE4ZTkwZWRkNTU0N2M4OTE3OTc5ZmNkOGMxZTRkNmUxMWVlZTU4NGI4NDhmNjkwOThjMjZlZmIxZDU1&v=e5cf8f64
"Equivalent Hook block complete 4/1 for ABUS GM1000, GSN 1.6 Single hook. (Replaces AN-33306)",55561743,ENG-R4-RSN1.6,3.71 kg,84311000,"1,231.50",https://store.konecranes.com/medias/55561743.jpg?context=bWFzdGVyfGltYWdlc3w0MzY2MXxpbWFnZS9qcGVnfGltYWdlcy9oZDIvaDY0Lzg5NTA1NjUyMDgwOTQuanBnfDMxZWVhMmQ2ODRlZWUyMDAwZDJlMmRlOWIwODlmN2Q5ZjQ0Mzc2NDczNjUyYzlhNmQxNjVlMjBiMWI1Y2Q5Njg&v=e5cf8f64
"Equivalent Wire Rope, Galvanized for ABUS GM3000, Rope Length: 70.10 m, Diameter: 11 mm, Lay Type and Direction: Right Hand Ordinary, Minimum Breaking Load: 128.000 kN (replaces AN-18050)",55473505,SP-11-8X19-B-RHO-128 - 70.1,42.06 kg,73121081,"1,294.50",https://store.konecranes.com/medias/55473505.jpg?context=bWFzdGVyfGltYWdlc3wxMzI0MTF8aW1hZ2UvanBlZ3xpbWFnZXMvaGVlL2g5Yy84OTU3Mzg2MDMxMTM0LmpwZ3xlOThkMjEzZTYxMjE1ZGRmYmNmYjNjOWZiMTMxMDgxZmNkYzMzODA1NTJlNTE3NWM1MGMyYmQ4NTUzOGJhYTQ4&v=e5cf8f64
"Equivalent Wire Rope, Galvanized for ABUS GM1000, Rope Length: 41.75 m, Diameter: 8 mm (Replaces AN-19693)",55473590,SP-8.0-8XK19S-PWRC(K)-B-RHO - 41.8,13.17 kg,73121081,511.50,https://store.konecranes.com/medias/55473590.jpg?context=bWFzdGVyfGltYWdlc3wxMzI0MTF8aW1hZ2UvanBlZ3xpbWFnZXMvaDc0L2gxMy84OTU3Mzg4ODQ5MTgyLmpwZ3w5YzI4Y2EyMTgwMmVjNDVjODJmYWM3NDA1MzQ0ZDE5MzIwOGU1ODhkMzVkZTk4ZGVhNmM1YjFlYThjNWJhMjI3&v=e5cf8f64
"Equivalent Wheel, idle for ABUS GM800, GM3000, GM5000 and GM6000, Drive unit D/DQA 160.3, 52 mm (Replaces AN-82954 and AN-126042)",53278632,REV-ENG-D160XW104U52-FL-H,13.08 kg,8431498000,453.00,https://store.konecranes.com/medias/53278632.jpg?context=bWFzdGVyfGltYWdlc3w3MzIxOXxpbWFnZS9qcGVnfGltYWdlcy9oMTIvaDRjLzg5MjY1NTMwMTQzMDIuanBnfDBlNjg3MThkMjliNjg2NGE4ODNmMDFkMWFlNjE0NDJkZTg2NjA4MTc0ZWMyYzMxNTZiMzViMzdhYzcwZDVlODM&v=e5cf8f64
,53288860,REV-ENG-D200XW118U72-M2Z18-FL-H,22.89 kg,8431498000,808.50,https://store.konecranes.com/medias/53288860.jpg?context=bWFzdGVyfGltYWdlc3w4NDYwOXxpbWFnZS9qcGVnfGltYWdlcy9oODEvaGZkLzg5Mjg0NDM2NjIzNjYuanBnfDZiNGU2M2U1MTIxOGE1NTU0MGI1MGU4MmIzODNlNWY3NWQ4NjUxNGI3Njk5ZjUxNTlmZDJmMTZmODljZmRjZWM&v=e5cf8f64
